io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,8.456239031,600,2025-11-05 20:27:23
bgworkers,1,1,1,POWER,0,2,24,.476018848,100,2025-11-05 20:27:59
bgworkers,1,1,1,THROUGHPUT,R,1,45,3.499866481,600,2025-11-05 20:28:03
bgworkers,1,1,1,THROUGHPUT,R,2,46,.393018188,100,2025-11-05 20:28:03
bgworkers,1,1,1,THROUGHPUT,R,1,47,3.988145888,600,2025-11-05 20:28:07
bgworkers,1,1,1,THROUGHPUT,R,2,48,.388963685,100,2025-11-05 20:28:07
bgworkers,1,1,1,THROUGHPUT,R,1,49,4.178441965,600,2025-11-05 20:28:12
bgworkers,1,1,1,THROUGHPUT,R,2,50,.257296763,100,2025-11-05 20:28:12
bgworkers,1,1,1,THROUGHPUT,R,1,51,3.480316440,600,2025-11-05 20:28:15
bgworkers,1,1,1,THROUGHPUT,R,2,52,.269572081,100,2025-11-05 20:28:16
