io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,.639149819,600,2025-11-05 00:13:18
bgworkers,1,1,1,POWER,0,2,24,.084046027,100,2025-11-05 00:13:43
bgworkers,1,1,1,THROUGHPUT,R,1,45,.116314576,600,2025-11-05 00:13:43
bgworkers,1,1,1,THROUGHPUT,R,2,46,.076908005,100,2025-11-05 00:13:43
bgworkers,1,1,1,THROUGHPUT,R,1,47,.085471410,600,2025-11-05 00:13:43
bgworkers,1,1,1,THROUGHPUT,R,2,48,.069903607,100,2025-11-05 00:13:43
bgworkers,1,1,1,THROUGHPUT,R,1,49,.101229575,600,2025-11-05 00:13:44
bgworkers,1,1,1,THROUGHPUT,R,2,50,.067375114,100,2025-11-05 00:13:44
bgworkers,1,1,1,THROUGHPUT,R,1,51,.102791705,600,2025-11-05 00:13:44
bgworkers,1,1,1,THROUGHPUT,R,2,52,.072905632,100,2025-11-05 00:13:44
