io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
bgworkers,1,1,1,POWER,0,1,1,.073308304,600,2025-11-03 10:13:32
bgworkers,1,1,1,POWER,0,2,24,.050086109,100,2025-11-03 10:21:05
bgworkers,1,1,1,THROUGHPUT,R,1,45,.056972850,600,2025-11-03 10:21:05
bgworkers,1,1,1,THROUGHPUT,R,2,46,.056644489,100,2025-11-03 10:21:05
bgworkers,1,1,1,THROUGHPUT,R,1,47,.080897484,600,2025-11-03 10:21:05
bgworkers,1,1,1,THROUGHPUT,R,2,48,.094624379,100,2025-11-03 10:21:05
bgworkers,1,1,1,THROUGHPUT,R,1,49,.073892786,600,2025-11-03 10:21:05
bgworkers,1,1,1,THROUGHPUT,R,2,50,.053495661,100,2025-11-03 10:21:05
bgworkers,1,1,1,THROUGHPUT,R,1,51,.051323280,600,2025-11-03 10:21:05
bgworkers,1,1,1,THROUGHPUT,R,2,52,.057570770,100,2025-11-03 10:21:06
