io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,8.185274026,600,2025-11-05 21:34:36
sync,1,1,1,POWER,0,2,24,.495989357,100,2025-11-05 21:35:17
sync,1,1,1,THROUGHPUT,R,1,45,4.721570479,600,2025-11-05 21:35:22
sync,1,1,1,THROUGHPUT,R,2,46,.538477602,100,2025-11-05 21:35:22
sync,1,1,1,THROUGHPUT,R,1,47,2.294859316,600,2025-11-05 21:35:25
sync,1,1,1,THROUGHPUT,R,2,48,.466815376,100,2025-11-05 21:35:25
sync,1,1,1,THROUGHPUT,R,1,49,4.688346983,600,2025-11-05 21:35:30
sync,1,1,1,THROUGHPUT,R,2,50,.579994917,100,2025-11-05 21:35:30
sync,1,1,1,THROUGHPUT,R,1,51,2.429464653,600,2025-11-05 21:35:33
sync,1,1,1,THROUGHPUT,R,2,52,.339144630,100,2025-11-05 21:35:33
