io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,124.207728978,224279,2026-06-27 10:41:56
sync,1,1,1,POWER,0,2,24,36.398298010,225566,2026-06-27 11:04:07
sync,1,1,1,THROUGHPUT,R,1,89,233.676434323,225215,2026-06-27 11:09:00
sync,1,1,1,THROUGHPUT,R,2,90,32.935491397,224161,2026-06-27 11:10:08
sync,1,1,1,THROUGHPUT,R,1,91,148.681522293,224994,2026-06-27 11:13:16
sync,1,1,1,THROUGHPUT,R,2,92,36.402312507,225685,2026-06-27 11:14:27
sync,1,1,1,THROUGHPUT,R,1,93,210.009992005,225101,2026-06-27 11:18:45
sync,1,1,1,THROUGHPUT,R,2,94,42.377697511,224998,2026-06-27 11:20:08
sync,1,1,1,THROUGHPUT,R,1,95,173.006845243,224352,2026-06-27 11:23:39
sync,1,1,1,THROUGHPUT,R,2,96,39.857544427,224958,2026-06-27 11:24:57
