io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,16.848596507,600,2025-11-04 21:39:51
sync,1,1,1,POWER,0,2,24,3.342674776,100,2025-11-04 21:45:42
sync,1,1,1,THROUGHPUT,R,1,45,3.686554843,600,2025-11-04 21:45:45
sync,1,1,1,THROUGHPUT,R,2,46,3.427731040,100,2025-11-04 21:45:49
sync,1,1,1,THROUGHPUT,R,1,47,3.610898505,600,2025-11-04 21:45:52
sync,1,1,1,THROUGHPUT,R,2,48,2.807047431,100,2025-11-04 21:45:55
sync,1,1,1,THROUGHPUT,R,1,49,3.125745670,600,2025-11-04 21:45:58
sync,1,1,1,THROUGHPUT,R,2,50,2.824153287,100,2025-11-04 21:46:01
sync,1,1,1,THROUGHPUT,R,1,51,3.163631801,600,2025-11-04 21:46:04
sync,1,1,1,THROUGHPUT,R,2,52,2.702584858,100,2025-11-04 21:46:07
