io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.073035915,600,2025-11-03 12:27:50
iouring,1,1,1,POWER,0,2,24,.063703309,100,2025-11-03 12:31:35
iouring,1,1,1,THROUGHPUT,R,1,45,.046599211,600,2025-11-03 12:31:36
iouring,1,1,1,THROUGHPUT,R,2,46,.053049033,100,2025-11-03 12:31:36
iouring,1,1,1,THROUGHPUT,R,1,47,.055698747,600,2025-11-03 12:31:36
iouring,1,1,1,THROUGHPUT,R,2,48,.063491672,100,2025-11-03 12:31:36
iouring,1,1,1,THROUGHPUT,R,1,49,.068619740,600,2025-11-03 12:31:36
iouring,1,1,1,THROUGHPUT,R,2,50,.064625480,100,2025-11-03 12:31:36
iouring,1,1,1,THROUGHPUT,R,1,51,.055397889,600,2025-11-03 12:31:36
iouring,1,1,1,THROUGHPUT,R,2,52,.055924892,100,2025-11-03 12:31:36
