io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.182773149,600,2025-10-31 02:25:19
sync,1,1,1,POWER,0,2,24,.075667234,100,2025-10-31 02:26:20
sync,1,1,1,THROUGHPUT,R,1,45,.092732481,600,2025-10-31 02:26:20
sync,1,1,1,THROUGHPUT,R,2,46,.074937164,100,2025-10-31 02:26:20
sync,1,1,1,THROUGHPUT,R,1,47,.093858486,600,2025-10-31 02:26:20
sync,1,1,1,THROUGHPUT,R,2,48,.070226553,100,2025-10-31 02:26:20
sync,1,1,1,THROUGHPUT,R,1,49,.094450745,600,2025-10-31 02:26:21
sync,1,1,1,THROUGHPUT,R,2,50,.072654074,100,2025-10-31 02:26:21
sync,1,1,1,THROUGHPUT,R,1,51,.098433337,600,2025-10-31 02:26:21
sync,1,1,1,THROUGHPUT,R,2,52,.078682327,100,2025-10-31 02:26:21
