io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,1.152909191,600,2025-11-02 02:08:13
sync,1,1,1,POWER,0,2,24,.077461169,100,2025-11-02 02:10:07
sync,1,1,1,THROUGHPUT,R,1,45,.459744251,600,2025-11-02 02:10:08
sync,1,1,1,THROUGHPUT,R,2,46,.078367414,100,2025-11-02 02:10:08
sync,1,1,1,THROUGHPUT,R,1,47,.425947364,600,2025-11-02 02:10:09
sync,1,1,1,THROUGHPUT,R,2,48,.065403365,100,2025-11-02 02:10:09
sync,1,1,1,THROUGHPUT,R,1,49,.426047716,600,2025-11-02 02:10:09
sync,1,1,1,THROUGHPUT,R,2,50,.070712878,100,2025-11-02 02:10:09
sync,1,1,1,THROUGHPUT,R,1,51,.445336070,600,2025-11-02 02:10:10
sync,1,1,1,THROUGHPUT,R,2,52,.075120329,100,2025-11-02 02:10:10
