io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.071969634,600,2025-11-03 12:56:37
sync,1,1,1,POWER,0,2,24,.062452507,100,2025-11-03 12:57:24
sync,1,1,1,THROUGHPUT,R,1,45,.065880113,600,2025-11-03 12:57:24
sync,1,1,1,THROUGHPUT,R,2,46,.065520113,100,2025-11-03 12:57:24
sync,1,1,1,THROUGHPUT,R,1,47,.062738496,600,2025-11-03 12:57:24
sync,1,1,1,THROUGHPUT,R,2,48,.065816008,100,2025-11-03 12:57:24
sync,1,1,1,THROUGHPUT,R,1,49,.064506984,600,2025-11-03 12:57:24
sync,1,1,1,THROUGHPUT,R,2,50,.062355579,100,2025-11-03 12:57:24
sync,1,1,1,THROUGHPUT,R,1,51,.060442747,600,2025-11-03 12:57:24
sync,1,1,1,THROUGHPUT,R,2,52,.059609860,100,2025-11-03 12:57:25
