io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,19.424786881,600,2025-11-05 01:58:18
iouring,1,1,1,POWER,0,2,24,3.617087683,100,2025-11-05 02:02:39
iouring,1,1,1,THROUGHPUT,R,1,45,4.287055648,600,2025-11-05 02:02:43
iouring,1,1,1,THROUGHPUT,R,2,46,2.739296602,100,2025-11-05 02:02:46
iouring,1,1,1,THROUGHPUT,R,1,47,3.315439392,600,2025-11-05 02:02:49
iouring,1,1,1,THROUGHPUT,R,2,48,3.166353230,100,2025-11-05 02:02:53
iouring,1,1,1,THROUGHPUT,R,1,49,4.216140329,600,2025-11-05 02:02:57
iouring,1,1,1,THROUGHPUT,R,2,50,3.815334328,100,2025-11-05 02:03:01
iouring,1,1,1,THROUGHPUT,R,1,51,4.505983855,600,2025-11-05 02:03:05
iouring,1,1,1,THROUGHPUT,R,2,52,3.456549794,100,2025-11-05 02:03:09
