io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,1,2,.069793292,1,2025-11-05 01:52:20
bgworkers,1,1,1,POWER,0,2,3,2.032792255,487,2025-11-05 01:52:23
bgworkers,1,1,1,POWER,0,3,4,2.864701016,11521,2025-11-05 01:52:27
bgworkers,1,1,1,POWER,0,4,5,.344569056,6,2025-11-05 01:52:29
bgworkers,1,1,1,POWER,0,5,6,.398270928,6,2025-11-05 01:52:30
bgworkers,1,1,1,POWER,0,6,7,1.470271450,2,2025-11-05 01:52:33
bgworkers,1,1,1,POWER,0,7,8,1.254192118,5,2025-11-05 01:52:35
bgworkers,1,1,1,POWER,0,8,9,.499721438,3,2025-11-05 01:52:36
bgworkers,1,1,1,POWER,0,9,10,1.790880906,176,2025-11-05 01:52:39
bgworkers,1,1,1,POWER,0,10,11,.955815044,38186,2025-11-05 01:52:41
bgworkers,1,1,1,POWER,0,11,12,.247307064,1,2025-11-05 01:52:43
bgworkers,1,1,1,POWER,0,12,13,.768469943,3,2025-11-05 01:52:44
bgworkers,1,1,1,POWER,0,13,14,.816012649,49,2025-11-05 01:52:46
bgworkers,1,1,1,POWER,0,14,15,.584796214,2,2025-11-05 01:52:48
bgworkers,1,1,1,POWER,0,15,16,1.207396775,4,2025-11-05 01:52:50
bgworkers,1,1,1,POWER,0,16,17,.464275993,18289,2025-11-05 01:52:52
bgworkers,1,1,1,POWER,0,17,18,.225096396,2,2025-11-05 01:52:53
bgworkers,1,1,1,POWER,0,18,19,4.225436138,14,2025-11-05 01:52:58
bgworkers,1,1,1,POWER,0,19,20,.225365855,2,2025-11-05 01:52:59
bgworkers,1,1,1,POWER,0,20,21,2.182283154,161,2025-11-05 01:53:03
bgworkers,1,1,1,POWER,0,21,22,.963771976,424,2025-11-05 01:53:05
bgworkers,1,1,1,POWER,0,22,23,.265088416,8,2025-11-05 01:53:06
bgworkers,1,1,1,THROUGHPUT,1,6,1,.673558645,2,2025-11-05 01:53:08
bgworkers,1,1,1,THROUGHPUT,1,19,2,.159084697,2,2025-11-05 01:53:08
bgworkers,1,1,1,THROUGHPUT,2,10,23,1.162836277,38186,2025-11-05 01:53:09
bgworkers,1,1,1,THROUGHPUT,2,19,24,.160326156,2,2025-11-05 01:53:09
bgworkers,1,1,1,THROUGHPUT,2,1,25,.060396770,1,2025-11-05 01:53:09
bgworkers,1,1,1,THROUGHPUT,1,12,3,.851214826,3,2025-11-05 01:53:09
bgworkers,1,1,1,THROUGHPUT,1,3,4,.717558588,11521,2025-11-05 01:53:10
bgworkers,1,1,1,THROUGHPUT,2,9,26,1.765973014,176,2025-11-05 01:53:11
bgworkers,1,1,1,THROUGHPUT,2,21,27,1.171053674,424,2025-11-05 01:53:12
bgworkers,1,1,1,THROUGHPUT,2,2,28,.624138961,487,2025-11-05 01:53:13
bgworkers,1,1,1,THROUGHPUT,2,4,29,.301445788,6,2025-11-05 01:53:13
bgworkers,1,1,1,THROUGHPUT,2,16,30,.311968092,18289,2025-11-05 01:53:13
bgworkers,1,1,1,THROUGHPUT,1,18,5,11.337375070,14,2025-11-05 01:53:21
bgworkers,1,1,1,THROUGHPUT,1,7,6,.623761996,5,2025-11-05 01:53:22
bgworkers,1,1,1,THROUGHPUT,1,13,7,.610250170,49,2025-11-05 01:53:23
bgworkers,1,1,1,THROUGHPUT,1,2,8,.484363932,487,2025-11-05 01:53:23
bgworkers,1,1,1,THROUGHPUT,1,5,9,.382811101,6,2025-11-05 01:53:24
bgworkers,1,1,1,THROUGHPUT,1,4,10,.250231332,6,2025-11-05 01:53:24
bgworkers,1,1,1,THROUGHPUT,1,16,11,.298452652,18289,2025-11-05 01:53:24
bgworkers,1,1,1,THROUGHPUT,1,17,12,.088207937,2,2025-11-05 01:53:24
bgworkers,1,1,1,THROUGHPUT,2,18,31,11.722439310,14,2025-11-05 01:53:25
bgworkers,1,1,1,THROUGHPUT,2,11,32,.196910389,1,2025-11-05 01:53:25
bgworkers,1,1,1,THROUGHPUT,1,20,13,1.095618162,161,2025-11-05 01:53:25
bgworkers,1,1,1,THROUGHPUT,1,14,14,.683039759,2,2025-11-05 01:53:26
bgworkers,1,1,1,THROUGHPUT,1,8,15,.489239453,3,2025-11-05 01:53:27
bgworkers,1,1,1,THROUGHPUT,2,15,33,1.892238252,4,2025-11-05 01:53:27
bgworkers,1,1,1,THROUGHPUT,1,21,16,.986610881,424,2025-11-05 01:53:28
bgworkers,1,1,1,THROUGHPUT,1,11,17,.274825675,1,2025-11-05 01:53:28
bgworkers,1,1,1,THROUGHPUT,2,12,34,.734977146,3,2025-11-05 01:53:28
bgworkers,1,1,1,THROUGHPUT,2,17,35,.099747318,2,2025-11-05 01:53:28
bgworkers,1,1,1,THROUGHPUT,2,7,36,.749027811,5,2025-11-05 01:53:29
bgworkers,1,1,1,THROUGHPUT,1,15,18,1.782826124,4,2025-11-05 01:53:30
bgworkers,1,1,1,THROUGHPUT,2,20,37,1.172786116,161,2025-11-05 01:53:30
bgworkers,1,1,1,THROUGHPUT,1,10,19,.729031908,38186,2025-11-05 01:53:30
bgworkers,1,1,1,THROUGHPUT,2,8,38,.491713335,3,2025-11-05 01:53:31
bgworkers,1,1,1,THROUGHPUT,2,6,39,.620779535,2,2025-11-05 01:53:31
bgworkers,1,1,1,THROUGHPUT,2,14,40,.599410141,2,2025-11-05 01:53:32
bgworkers,1,1,1,THROUGHPUT,2,22,41,.243126180,8,2025-11-05 01:53:32
bgworkers,1,1,1,THROUGHPUT,1,9,20,1.687554308,176,2025-11-05 01:53:32
bgworkers,1,1,1,THROUGHPUT,1,1,21,.056575243,1,2025-11-05 01:53:32
bgworkers,1,1,1,THROUGHPUT,2,5,42,.353430397,6,2025-11-05 01:53:32
bgworkers,1,1,1,THROUGHPUT,1,22,22,.369402875,8,2025-11-05 01:53:33
bgworkers,1,1,1,THROUGHPUT,2,13,43,.658616536,49,2025-11-05 01:53:33
bgworkers,1,1,1,THROUGHPUT,2,3,44,.495223209,11521,2025-11-05 01:53:34
