io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.072291544,600,2025-11-02 23:10:59
sync,1,1,1,POWER,0,2,24,.065223179,100,2025-11-02 23:11:26
sync,1,1,1,THROUGHPUT,R,1,45,.062669593,600,2025-11-02 23:11:26
sync,1,1,1,THROUGHPUT,R,2,46,.061372156,100,2025-11-02 23:11:26
sync,1,1,1,THROUGHPUT,R,1,47,.061968816,600,2025-11-02 23:11:26
sync,1,1,1,THROUGHPUT,R,2,48,.062437254,100,2025-11-02 23:11:26
sync,1,1,1,THROUGHPUT,R,1,49,.064079285,600,2025-11-02 23:11:26
sync,1,1,1,THROUGHPUT,R,2,50,.060912322,100,2025-11-02 23:11:26
sync,1,1,1,THROUGHPUT,R,1,51,.066132629,600,2025-11-02 23:11:26
sync,1,1,1,THROUGHPUT,R,2,52,.060819900,100,2025-11-02 23:11:26
