io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,1,2,.046020708,1,2025-11-05 20:25:30
bgworkers,1,1,1,POWER,0,2,3,.103361037,45,2025-11-05 20:25:31
bgworkers,1,1,1,POWER,0,3,4,.169073783,1128,2025-11-05 20:25:33
bgworkers,1,1,1,POWER,0,4,5,.097326197,6,2025-11-05 20:25:34
bgworkers,1,1,1,POWER,0,5,6,.085844128,6,2025-11-05 20:25:35
bgworkers,1,1,1,POWER,0,6,7,.143555707,2,2025-11-05 20:25:36
bgworkers,1,1,1,POWER,0,7,8,.167910410,5,2025-11-05 20:25:37
bgworkers,1,1,1,POWER,0,8,9,.089064606,3,2025-11-05 20:25:38
bgworkers,1,1,1,POWER,0,9,10,.222606819,176,2025-11-05 20:25:39
bgworkers,1,1,1,POWER,0,10,11,.112754604,3802,2025-11-05 20:25:41
bgworkers,1,1,1,POWER,0,11,12,.068635573,1,2025-11-05 20:25:42
bgworkers,1,1,1,POWER,0,12,13,.115904882,3,2025-11-05 20:25:43
bgworkers,1,1,1,POWER,0,13,14,.120072559,54,2025-11-05 20:25:44
bgworkers,1,1,1,POWER,0,14,15,.096591894,2,2025-11-05 20:25:45
bgworkers,1,1,1,POWER,0,15,16,.132702536,4,2025-11-05 20:25:46
bgworkers,1,1,1,POWER,0,16,17,.084608099,2880,2025-11-05 20:25:47
bgworkers,1,1,1,POWER,0,17,18,.057680626,2,2025-11-05 20:25:48
bgworkers,1,1,1,POWER,0,18,19,.474719534,4,2025-11-05 20:25:50
bgworkers,1,1,1,POWER,0,19,20,.082016684,2,2025-11-05 20:25:51
bgworkers,1,1,1,POWER,0,20,21,.118371478,25,2025-11-05 20:25:52
bgworkers,1,1,1,POWER,0,21,22,.126416565,54,2025-11-05 20:25:53
bgworkers,1,1,1,POWER,0,22,23,.091907946,4,2025-11-05 20:25:54
bgworkers,1,1,1,THROUGHPUT,2,7,23,.097473204,5,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,1,12,1,.098107348,3,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,11,24,.050469929,1,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,1,8,2,.069894709,3,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,1,25,.037870398,1,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,8,26,.059784055,3,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,17,27,.044151665,2,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,5,28,.068833524,6,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,14,29,.089709812,2,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,4,30,.054805230,6,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,12,31,.088970632,3,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,1,18,3,.497777524,4,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,1,1,4,.032238353,1,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,21,32,.101629736,54,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,1,6,5,.078302036,2,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,22,33,.074458517,4,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,1,7,6,.086010470,5,2025-11-05 20:25:56
bgworkers,1,1,1,THROUGHPUT,2,13,34,.086247554,54,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,15,7,.102851176,4,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,2,6,35,.088330573,2,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,20,8,.078063283,25,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,2,3,36,.068107356,1128,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,3,9,.064121502,1128,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,2,20,37,.076938586,25,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,11,10,.042739371,1,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,4,11,.053771012,6,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,2,15,38,.110629126,4,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,14,12,.089973054,2,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,16,13,.065185231,2880,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,2,9,39,.152200857,176,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,5,14,.054732990,6,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,19,15,.038765707,2,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,2,10,40,.086553089,3802,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,17,16,.034683188,2,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,2,2,41,.046661629,45,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,10,17,.094246581,3802,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,21,18,.136470826,54,2025-11-05 20:25:57
bgworkers,1,1,1,THROUGHPUT,1,22,19,.066802110,4,2025-11-05 20:25:58
bgworkers,1,1,1,THROUGHPUT,1,9,20,.153338928,176,2025-11-05 20:25:58
bgworkers,1,1,1,THROUGHPUT,2,18,42,.480430937,4,2025-11-05 20:25:58
bgworkers,1,1,1,THROUGHPUT,1,2,21,.041407246,45,2025-11-05 20:25:58
