io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,1,2,.043761088,1,2025-11-05 19:07:35
bgworkers,1,1,1,POWER,0,2,3,.639040375,447,2025-11-05 19:07:37
bgworkers,1,1,1,POWER,0,3,4,1.333676619,11447,2025-11-05 19:07:39
bgworkers,1,1,1,POWER,0,4,5,.204333923,6,2025-11-05 19:07:40
bgworkers,1,1,1,POWER,0,5,6,.214799608,6,2025-11-05 19:07:41
bgworkers,1,1,1,POWER,0,6,7,.287777313,2,2025-11-05 19:07:43
bgworkers,1,1,1,POWER,0,7,8,.375748172,5,2025-11-05 19:07:44
bgworkers,1,1,1,POWER,0,8,9,.430487846,3,2025-11-05 19:07:46
bgworkers,1,1,1,POWER,0,9,10,.569837870,176,2025-11-05 19:07:47
bgworkers,1,1,1,POWER,0,10,11,.742273170,38080,2025-11-05 19:07:49
bgworkers,1,1,1,POWER,0,11,12,.120204811,1,2025-11-05 19:07:50
bgworkers,1,1,1,POWER,0,12,13,.433287883,3,2025-11-05 19:07:51
bgworkers,1,1,1,POWER,0,13,14,.426372608,54,2025-11-05 19:07:53
bgworkers,1,1,1,POWER,0,14,15,.276554285,2,2025-11-05 19:07:54
bgworkers,1,1,1,POWER,0,15,16,.677020739,4,2025-11-05 19:07:56
bgworkers,1,1,1,POWER,0,16,17,.198250480,18403,2025-11-05 19:07:57
bgworkers,1,1,1,POWER,0,17,18,.097171106,2,2025-11-05 19:07:58
bgworkers,1,1,1,POWER,0,18,19,3.439847495,13,2025-11-05 19:08:03
bgworkers,1,1,1,POWER,0,19,20,.129813658,2,2025-11-05 19:08:04
bgworkers,1,1,1,POWER,0,20,21,.916327963,180,2025-11-05 19:08:06
bgworkers,1,1,1,POWER,0,21,22,.486306624,400,2025-11-05 19:08:07
bgworkers,1,1,1,POWER,0,22,23,.154040438,8,2025-11-05 19:08:08
bgworkers,1,1,1,THROUGHPUT,2,22,23,.153685760,8,2025-11-05 19:08:10
bgworkers,1,1,1,THROUGHPUT,1,8,1,.305027831,3,2025-11-05 19:08:10
bgworkers,1,1,1,THROUGHPUT,2,4,24,.153320830,6,2025-11-05 19:08:10
bgworkers,1,1,1,THROUGHPUT,2,6,25,.334775472,2,2025-11-05 19:08:10
bgworkers,1,1,1,THROUGHPUT,1,12,2,.443294373,3,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,2,19,26,.093106146,2,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,2,11,27,.146405748,1,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,1,6,3,.276751945,2,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,2,2,28,.254001966,447,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,1,22,4,.133169344,8,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,1,17,5,.056148125,2,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,1,1,6,.033301883,1,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,2,13,29,.457068086,54,2025-11-05 19:08:11
bgworkers,1,1,1,THROUGHPUT,2,17,30,.064095512,2,2025-11-05 19:08:12
bgworkers,1,1,1,THROUGHPUT,1,15,7,.710694580,4,2025-11-05 19:08:12
bgworkers,1,1,1,THROUGHPUT,2,16,31,.365270644,18403,2025-11-05 19:08:12
bgworkers,1,1,1,THROUGHPUT,1,13,8,.443392693,54,2025-11-05 19:08:12
bgworkers,1,1,1,THROUGHPUT,2,3,32,.520547417,11447,2025-11-05 19:08:12
bgworkers,1,1,1,THROUGHPUT,1,21,9,.481860055,400,2025-11-05 19:08:13
bgworkers,1,1,1,THROUGHPUT,2,14,33,.405270404,2,2025-11-05 19:08:13
bgworkers,1,1,1,THROUGHPUT,1,16,10,.186198009,18403,2025-11-05 19:08:13
bgworkers,1,1,1,THROUGHPUT,1,9,11,.518620830,176,2025-11-05 19:08:13
bgworkers,1,1,1,THROUGHPUT,2,20,34,.804408170,180,2025-11-05 19:08:14
