io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.070624947,600,2025-11-03 10:54:42
iouring,1,1,1,POWER,0,2,24,.052295499,100,2025-11-03 10:58:23
iouring,1,1,1,THROUGHPUT,R,1,45,.049685077,600,2025-11-03 10:58:23
iouring,1,1,1,THROUGHPUT,R,2,46,.044859258,100,2025-11-03 10:58:23
iouring,1,1,1,THROUGHPUT,R,1,47,.059851608,600,2025-11-03 10:58:23
iouring,1,1,1,THROUGHPUT,R,2,48,.058805373,100,2025-11-03 10:58:24
iouring,1,1,1,THROUGHPUT,R,1,49,.090429645,600,2025-11-03 10:58:24
iouring,1,1,1,THROUGHPUT,R,2,50,.060653521,100,2025-11-03 10:58:24
iouring,1,1,1,THROUGHPUT,R,1,51,.054990859,600,2025-11-03 10:58:24
iouring,1,1,1,THROUGHPUT,R,2,52,.053302325,100,2025-11-03 10:58:24
