io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,59.349935069,600,2025-11-13 00:40:29
iouring,1,1,1,POWER,0,2,24,9.092194350,100,2025-11-13 02:13:58
iouring,1,1,1,THROUGHPUT,R,1,45,44.283026758,600,2025-11-13 02:14:42
iouring,1,1,1,THROUGHPUT,R,2,46,13.728635222,100,2025-11-13 02:14:56
iouring,1,1,1,THROUGHPUT,R,1,47,25.092122938,600,2025-11-13 02:15:21
iouring,1,1,1,THROUGHPUT,R,2,48,11.967417097,100,2025-11-13 02:15:33
iouring,1,1,1,THROUGHPUT,R,1,49,18.302279164,600,2025-11-13 02:15:51
iouring,1,1,1,THROUGHPUT,R,2,50,13.377954497,100,2025-11-13 02:16:04
iouring,1,1,1,THROUGHPUT,R,1,51,21.095107276,600,2025-11-13 02:16:26
iouring,1,1,1,THROUGHPUT,R,2,52,11.735614324,100,2025-11-13 02:16:37
