io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,19,2,.859094287,2,2026-06-18 15:05:40
bgworkers,1,1,1,POWER,0,15,3,2.154590147,4,2026-06-18 15:05:42
bgworkers,1,1,1,POWER,0,12,4,1.135169132,3,2026-06-18 15:05:43
bgworkers,1,1,1,POWER,0,4,5,.348123611,6,2026-06-18 15:05:43
bgworkers,1,1,1,POWER,0,13,6,.246453362,38,2026-06-18 15:05:44
bgworkers,1,1,1,POWER,0,16,7,.210894720,2821,2026-06-18 15:05:44
bgworkers,1,1,1,POWER,0,1,8,.163292896,1,2026-06-18 15:05:44
bgworkers,1,1,1,POWER,0,11,9,.324595409,107,2026-06-18 15:05:45
bgworkers,1,1,1,POWER,0,3,10,.561735605,11,2026-06-18 15:05:45
bgworkers,1,1,1,POWER,0,14,11,.151092145,2,2026-06-18 15:05:45
bgworkers,1,1,1,POWER,0,7,12,.272386569,5,2026-06-18 15:05:46
bgworkers,1,1,1,POWER,0,21,13,.346395245,34,2026-06-18 15:05:46
bgworkers,1,1,1,POWER,0,2,14,.183276836,43,2026-06-18 15:05:46
bgworkers,1,1,1,POWER,0,8,15,.205714577,3,2026-06-18 15:05:47
bgworkers,1,1,1,POWER,0,6,16,.176289172,2,2026-06-18 15:05:47
bgworkers,1,1,1,POWER,0,17,17,.214651600,2,2026-06-18 15:05:47
bgworkers,1,1,1,POWER,0,10,18,.210830510,21,2026-06-18 15:05:47
bgworkers,1,1,1,POWER,0,20,19,.200112302,17,2026-06-18 15:05:48
bgworkers,1,1,1,POWER,0,5,20,.184292886,6,2026-06-18 15:05:48
bgworkers,1,1,1,POWER,0,18,21,2.037433550,1,2026-06-18 15:05:50
bgworkers,1,1,1,POWER,0,9,22,.348226182,176,2026-06-18 15:05:50
bgworkers,1,1,1,POWER,0,22,23,.210162410,8,2026-06-18 15:05:51
bgworkers,1,1,1,THROUGHPUT,1,20,1,.240566273,12,2026-06-18 15:05:52
bgworkers,1,1,1,THROUGHPUT,2,12,23,.270598340,3,2026-06-18 15:05:52
bgworkers,1,1,1,THROUGHPUT,2,8,24,.240210763,3,2026-06-18 15:05:52
bgworkers,1,1,1,THROUGHPUT,1,16,2,.273922014,2808,2026-06-18 15:05:52
bgworkers,1,1,1,THROUGHPUT,2,19,25,.115818633,2,2026-06-18 15:05:52
bgworkers,1,1,1,THROUGHPUT,1,7,3,.284509198,5,2026-06-18 15:05:53
bgworkers,1,1,1,THROUGHPUT,2,7,26,.261711038,5,2026-06-18 15:05:53
bgworkers,1,1,1,THROUGHPUT,1,3,4,.239995268,11,2026-06-18 15:05:53
bgworkers,1,1,1,THROUGHPUT,2,5,27,.197134756,6,2026-06-18 15:05:53
bgworkers,1,1,1,THROUGHPUT,1,8,5,.209584881,3,2026-06-18 15:05:53
bgworkers,1,1,1,THROUGHPUT,2,18,28,.473347978,1,2026-06-18 15:05:54
bgworkers,1,1,1,THROUGHPUT,1,18,6,.448352192,1,2026-06-18 15:05:54
bgworkers,1,1,1,THROUGHPUT,2,3,29,.219878457,11,2026-06-18 15:05:54
bgworkers,1,1,1,THROUGHPUT,1,1,7,.122742762,1,2026-06-18 15:05:54
bgworkers,1,1,1,THROUGHPUT,2,1,30,.102002572,1,2026-06-18 15:05:54
bgworkers,1,1,1,THROUGHPUT,1,13,8,.235040258,38,2026-06-18 15:05:54
bgworkers,1,1,1,THROUGHPUT,2,14,31,.188332761,2,2026-06-18 15:05:54
bgworkers,1,1,1,THROUGHPUT,1,21,9,.292094860,44,2026-06-18 15:05:55
bgworkers,1,1,1,THROUGHPUT,2,10,32,.287501495,21,2026-06-18 15:05:55
bgworkers,1,1,1,THROUGHPUT,1,12,10,.291347859,3,2026-06-18 15:05:55
bgworkers,1,1,1,THROUGHPUT,2,16,33,.227357383,2788,2026-06-18 15:05:55
bgworkers,1,1,1,THROUGHPUT,1,22,11,.136640161,8,2026-06-18 15:05:55
bgworkers,1,1,1,THROUGHPUT,2,11,34,.151693521,68,2026-06-18 15:05:55
bgworkers,1,1,1,THROUGHPUT,2,22,35,.131991486,8,2026-06-18 15:05:55
bgworkers,1,1,1,THROUGHPUT,1,14,12,.175046662,2,2026-06-18 15:05:55
bgworkers,1,1,1,THROUGHPUT,2,6,36,.221864089,2,2026-06-18 15:05:56
bgworkers,1,1,1,THROUGHPUT,1,4,13,.353976146,6,2026-06-18 15:05:56
bgworkers,1,1,1,THROUGHPUT,2,17,37,.245370466,2,2026-06-18 15:05:56
bgworkers,1,1,1,THROUGHPUT,1,10,14,.229481449,21,2026-06-18 15:05:56
bgworkers,1,1,1,THROUGHPUT,2,15,38,.178644989,4,2026-06-18 15:05:56
bgworkers,1,1,1,THROUGHPUT,1,17,15,.221526287,2,2026-06-18 15:05:56
bgworkers,1,1,1,THROUGHPUT,2,4,39,.310030897,6,2026-06-18 15:05:57
bgworkers,1,1,1,THROUGHPUT,1,2,16,.153387847,36,2026-06-18 15:05:57
bgworkers,1,1,1,THROUGHPUT,1,11,17,.139401105,119,2026-06-18 15:05:57
bgworkers,1,1,1,THROUGHPUT,2,13,40,.221672053,38,2026-06-18 15:05:57
bgworkers,1,1,1,THROUGHPUT,1,9,18,.297919002,176,2026-06-18 15:05:57
bgworkers,1,1,1,THROUGHPUT,2,21,41,.231490906,38,2026-06-18 15:05:57
