io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,.197568692,600,2025-11-05 02:10:09
iouring,1,1,1,POWER,0,2,24,.088928800,100,2025-11-05 02:10:34
iouring,1,1,1,THROUGHPUT,R,1,45,.094533669,600,2025-11-05 02:10:34
iouring,1,1,1,THROUGHPUT,R,2,46,.076064434,100,2025-11-05 02:10:34
iouring,1,1,1,THROUGHPUT,R,1,47,.094143827,600,2025-11-05 02:10:34
iouring,1,1,1,THROUGHPUT,R,2,48,.068693475,100,2025-11-05 02:10:34
iouring,1,1,1,THROUGHPUT,R,1,49,.088341715,600,2025-11-05 02:10:34
iouring,1,1,1,THROUGHPUT,R,2,50,.071634747,100,2025-11-05 02:10:34
iouring,1,1,1,THROUGHPUT,R,1,51,.535253039,600,2025-11-05 02:10:35
iouring,1,1,1,THROUGHPUT,R,2,52,.072457348,100,2025-11-05 02:10:35
