io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,4.556896039,600,2025-11-05 18:51:31
sync,1,1,1,POWER,0,2,24,.298502878,100,2025-11-05 18:52:10
sync,1,1,1,THROUGHPUT,R,1,45,4.820681396,600,2025-11-05 18:52:15
sync,1,1,1,THROUGHPUT,R,2,46,.292222135,100,2025-11-05 18:52:15
sync,1,1,1,THROUGHPUT,R,1,47,2.446685486,600,2025-11-05 18:52:18
sync,1,1,1,THROUGHPUT,R,2,48,.270589790,100,2025-11-05 18:52:18
sync,1,1,1,THROUGHPUT,R,1,49,3.618480094,600,2025-11-05 18:52:21
sync,1,1,1,THROUGHPUT,R,2,50,.255214163,100,2025-11-05 18:52:22
sync,1,1,1,THROUGHPUT,R,1,51,2.754859513,600,2025-11-05 18:52:24
sync,1,1,1,THROUGHPUT,R,2,52,.242282358,100,2025-11-05 18:52:25
