io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
sync,1,1,1,POWER,0,14,2,15.383456787,2,2026-06-26 19:26:00
sync,1,1,1,POWER,0,2,3,13.917508233,101,2026-06-26 19:26:14
sync,1,1,1,POWER,0,9,4,101.639867821,176,2026-06-26 19:27:55
sync,1,1,1,POWER,0,20,5,111.657109264,5427,2026-06-26 19:29:47
sync,1,1,1,POWER,0,6,6,28.069699767,2,2026-06-26 19:30:15
sync,1,1,1,POWER,0,17,7,50.523728573,2,2026-06-26 19:31:06
sync,1,1,1,POWER,0,18,8,138.695081277,101,2026-06-26 19:33:24
sync,1,1,1,POWER,0,8,9,46.020352669,3,2026-06-26 19:34:10
sync,1,1,1,POWER,0,21,10,96.385816923,101,2026-06-26 19:35:47
sync,1,1,1,POWER,0,13,11,68.380899074,47,2026-06-26 19:36:55
sync,1,1,1,POWER,0,3,12,44.989640416,11,2026-06-26 19:37:40
sync,1,1,1,POWER,0,22,13,1.373501693,8,2026-06-26 19:37:42
sync,1,1,1,POWER,0,16,14,14.243614978,27841,2026-06-26 19:37:56
sync,1,1,1,POWER,0,4,15,43.585749796,6,2026-06-26 19:38:39
sync,1,1,1,POWER,0,11,16,8.393833931,26090,2026-06-26 19:38:48
sync,1,1,1,POWER,0,15,17,244.649179428,4,2026-06-26 19:42:52
sync,1,1,1,POWER,0,1,18,.037401946,1,2026-06-26 19:42:52
sync,1,1,1,POWER,0,10,19,47.529042999,21,2026-06-26 19:43:40
sync,1,1,1,POWER,0,19,20,3.828255148,2,2026-06-26 19:43:44
sync,1,1,1,POWER,0,5,21,44.930370356,6,2026-06-26 19:44:29
sync,1,1,1,POWER,0,7,22,104.565502783,5,2026-06-26 19:46:13
sync,1,1,1,POWER,0,12,23,35.534637131,3,2026-06-26 19:46:49
sync,1,1,1,THROUGHPUT,2,6,23,46.432885903,2,2026-06-26 19:48:45
sync,1,1,1,THROUGHPUT,4,5,67,57.256002100,6,2026-06-26 19:48:56
sync,1,1,1,THROUGHPUT,2,17,24,83.049717650,2,2026-06-26 19:50:09
sync,1,1,1,THROUGHPUT,3,8,45,185.367887190,3,2026-06-26 19:51:04
sync,1,1,1,THROUGHPUT,4,21,68,195.538784658,101,2026-06-26 19:52:12
sync,1,1,1,THROUGHPUT,3,5,46,67.933558129,6,2026-06-26 19:52:12
sync,1,1,1,THROUGHPUT,4,14,69,50.231298513,2,2026-06-26 19:53:02
sync,1,1,1,THROUGHPUT,2,14,25,179.349057557,2,2026-06-26 19:53:08
sync,1,1,1,THROUGHPUT,4,19,70,16.527369484,2,2026-06-26 19:53:19
sync,1,1,1,THROUGHPUT,3,4,47,68.030244625,6,2026-06-26 19:53:20
sync,1,1,1,THROUGHPUT,2,16,26,18.932598955,27841,2026-06-26 19:53:27
sync,1,1,1,THROUGHPUT,3,6,48,33.241669558,2,2026-06-26 19:53:54
sync,1,1,1,THROUGHPUT,2,19,27,71.489684667,2,2026-06-26 19:54:38
sync,1,1,1,THROUGHPUT,3,17,49,78.125277236,2,2026-06-26 19:55:12
sync,1,1,1,THROUGHPUT,2,10,28,50.408040307,21,2026-06-26 19:55:29
sync,1,1,1,THROUGHPUT,2,9,29,214.763631147,176,2026-06-26 19:59:04
sync,1,1,1,THROUGHPUT,2,2,30,53.833861585,101,2026-06-26 19:59:57
sync,1,1,1,THROUGHPUT,1,21,1,952.627242373,101,2026-06-26 20:03:52
sync,1,1,1,THROUGHPUT,1,3,2,51.504140515,11,2026-06-26 20:04:43
sync,1,1,1,THROUGHPUT,1,18,3,146.620146483,101,2026-06-26 20:07:10
sync,1,1,1,THROUGHPUT,1,5,4,48.080598282,6,2026-06-26 20:07:58
