io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.791661655,600,2025-11-08 14:25:33
sync,1,1,1,POWER,0,2,24,.123794827,100,2025-11-08 14:26:01
sync,1,1,1,THROUGHPUT,R,1,45,.379812696,600,2025-11-08 14:26:02
sync,1,1,1,THROUGHPUT,R,2,46,.111726216,100,2025-11-08 14:26:02
sync,1,1,1,THROUGHPUT,R,1,47,.384446953,600,2025-11-08 14:26:02
sync,1,1,1,THROUGHPUT,R,2,48,.110448085,100,2025-11-08 14:26:02
sync,1,1,1,THROUGHPUT,R,1,49,.380190841,600,2025-11-08 14:26:03
sync,1,1,1,THROUGHPUT,R,2,50,.110662733,100,2025-11-08 14:26:03
sync,1,1,1,THROUGHPUT,R,1,51,.383556049,600,2025-11-08 14:26:03
sync,1,1,1,THROUGHPUT,R,2,52,.127241215,100,2025-11-08 14:26:03
