io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
sync,1,1,1,POWER,0,1,1,.151239474,600,2025-11-05 21:30:18
sync,1,1,1,POWER,0,2,24,.077106517,100,2025-11-05 21:30:42
sync,1,1,1,THROUGHPUT,R,1,45,.125510607,600,2025-11-05 21:30:42
sync,1,1,1,THROUGHPUT,R,2,46,.050620685,100,2025-11-05 21:30:42
sync,1,1,1,THROUGHPUT,R,1,47,.060954761,600,2025-11-05 21:30:42
sync,1,1,1,THROUGHPUT,R,2,48,.042222380,100,2025-11-05 21:30:43
sync,1,1,1,THROUGHPUT,R,1,49,.053730411,600,2025-11-05 21:30:43
sync,1,1,1,THROUGHPUT,R,2,50,.047471787,100,2025-11-05 21:30:43
sync,1,1,1,THROUGHPUT,R,1,51,.057460537,600,2025-11-05 21:30:43
sync,1,1,1,THROUGHPUT,R,2,52,.046802425,100,2025-11-05 21:30:43
