io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,1.187559015,600,2025-11-04 22:28:28
iouring,1,1,1,POWER,0,2,24,.119678056,100,2025-11-04 22:28:55
iouring,1,1,1,THROUGHPUT,R,1,45,.454887031,600,2025-11-04 22:28:56
iouring,1,1,1,THROUGHPUT,R,2,46,.109474213,100,2025-11-04 22:28:56
iouring,1,1,1,THROUGHPUT,R,1,47,.776577582,600,2025-11-04 22:28:57
iouring,1,1,1,THROUGHPUT,R,2,48,.105926660,100,2025-11-04 22:28:57
iouring,1,1,1,THROUGHPUT,R,1,49,.439499924,600,2025-11-04 22:28:57
iouring,1,1,1,THROUGHPUT,R,2,50,.107986554,100,2025-11-04 22:28:57
iouring,1,1,1,THROUGHPUT,R,1,51,.773831000,600,2025-11-04 22:28:58
iouring,1,1,1,THROUGHPUT,R,2,52,.121241628,100,2025-11-04 22:28:58
