io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,refresh_number,execution_order,execution_time_seconds,rows_affected,timestamp
iouring,1,1,1,POWER,0,1,1,1.205299590,600,2025-11-04 22:35:46
iouring,1,1,1,POWER,0,2,24,.125950036,100,2025-11-04 22:36:13
iouring,1,1,1,THROUGHPUT,R,1,45,.474084217,600,2025-11-04 22:36:14
iouring,1,1,1,THROUGHPUT,R,2,46,.113292438,100,2025-11-04 22:36:14
iouring,1,1,1,THROUGHPUT,R,1,47,.785576059,600,2025-11-04 22:36:15
iouring,1,1,1,THROUGHPUT,R,2,48,.102976125,100,2025-11-04 22:36:15
iouring,1,1,1,THROUGHPUT,R,1,49,.783592161,600,2025-11-04 22:36:15
iouring,1,1,1,THROUGHPUT,R,2,50,.107571670,100,2025-11-04 22:36:16
iouring,1,1,1,THROUGHPUT,R,1,51,.748717658,600,2025-11-04 22:36:16
iouring,1,1,1,THROUGHPUT,R,2,52,.108738111,100,2025-11-04 22:36:16
